year,borough,incident_classification,incident_classification_group,zipcode,incident_count,avg_prop_total_value,avg_prop_gross_sqft
2023,MANHATTAN,Automobile Fire,NonStructural Fires,10025,5,613269.0,10905.0
2023,MANHATTAN,Brush Fire,NonStructural Fires,10025,4,613269.0,10905.0
2023,MANHATTAN,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,10025,73,613269.0,10905.0
2023,MANHATTAN,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,10025,14,613269.0,10905.0
2023,MANHATTAN,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,10025,7,613269.0,10905.0
2023,MANHATTAN,Church Fire,Structural Fires,10025,2,613269.0,10905.0
2023,MANHATTAN,Defective Oil Burner,NonMedical Emergencies,10025,29,613269.0,10905.0
2023,MANHATTAN,Demolition Debris or Rubbish Fire,NonStructural Fires,10025,53,613269.0,10905.0
2023,MANHATTAN,Downed Tree,NonMedical Emergencies,10025,1,613269.0,10905.0
2023,MANHATTAN,Elevator Emergency - Occupied,NonMedical Emergencies,10025,347,613269.0,10905.0
2023,MANHATTAN,Elevator Emergency - Unoccupied,NonMedical Emergencies,10025,112,613269.0,10905.0
2023,MANHATTAN,Hospital Fire,Structural Fires,10025,9,613269.0,10905.0
2023,MANHATTAN,Manhole Fire - Other,NonStructural Fires,10025,5,613269.0,10905.0
2023,MANHATTAN,Manhole Fire - Seeping Smoke,NonStructural Fires,10025,12,613269.0,10905.0
2023,MANHATTAN,Medical - Assist Civilian,Medical Emergencies,10025,8,613269.0,10905.0
2023,MANHATTAN,Medical - Breathing / Ill or Sick,Medical Emergencies,10025,810,613269.0,10905.0
2023,MANHATTAN,Medical - EMS Link 10-91,Medical Emergencies,10025,1447,613269.0,10905.0
2023,MANHATTAN,Medical MFA - EMS Link,Medical MFAs,10025,26,613269.0,10905.0
2023,MANHATTAN,Medical MFA - PD Link,Medical MFAs,10025,7,613269.0,10905.0
2023,MANHATTAN,Medical - No PT Contact EMS is Onscene,Medical Emergencies,10025,254,613269.0,10905.0
2023,MANHATTAN,Medical - PD Link 10-91,Medical Emergencies,10025,730,613269.0,10905.0
2023,MANHATTAN,Medical - Serious Life Threatening,Medical Emergencies,10025,75,613269.0,10905.0
2023,MANHATTAN,Medical - Victim Deceased,Medical Emergencies,10025,66,613269.0,10905.0
2023,MANHATTAN,Multiple Dwelling 'A' - Compactor fire,Structural Fires,10025,4,613269.0,10905.0
2023,MANHATTAN,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,10025,76,613269.0,10905.0
2023,MANHATTAN,Multiple Dwelling 'A' - Other fire,Structural Fires,10025,44,613269.0,10905.0
2023,MANHATTAN,Multiple Dwelling 'B' Fire,Structural Fires,10025,31,613269.0,10905.0
2023,MANHATTAN,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,10025,12,613269.0,10905.0
2023,MANHATTAN,Non-Medical MFA - ERS,NonMedical MFAs,10025,4,613269.0,10905.0
2023,MANHATTAN,Non-Medical MFA - Phone,NonMedical MFAs,10025,96,613269.0,10905.0
2023,MANHATTAN,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,10025,35,613269.0,10905.0
2023,MANHATTAN,Non-Medical MFA - Verbal,NonMedical MFAs,10025,6,613269.0,10905.0
2023,MANHATTAN,Odor - Other Smoke,NonMedical Emergencies,10025,37,613269.0,10905.0
2023,MANHATTAN,Odor - Other Than Smoke,NonMedical Emergencies,10025,224,613269.0,10905.0
2023,MANHATTAN,Other Commercial Building Fire,Structural Fires,10025,27,613269.0,10905.0
2023,MANHATTAN,Other Transportation Fire,NonStructural Fires,10025,1,613269.0,10905.0
2023,MANHATTAN,Private Dwelling Fire,Structural Fires,10025,2,613269.0,10905.0
2023,MANHATTAN,School Fire,Structural Fires,10025,25,613269.0,10905.0
2023,MANHATTAN,Sprinkler System - Malfunction,NonMedical Emergencies,10025,10,613269.0,10905.0
2023,MANHATTAN,Sprinkler System - Working on System,NonMedical Emergencies,10025,3,613269.0,10905.0
2023,MANHATTAN,Store Fire,Structural Fires,10025,2,613269.0,10905.0
2023,MANHATTAN,Transit System - NonStructural,NonStructural Fires,10025,1,613269.0,10905.0
2023,MANHATTAN,Undefined Emergency,NonMedical Emergencies,10025,9,613269.0,10905.0
2023,MANHATTAN,Utility Emergency - Electric,NonMedical Emergencies,10025,69,613269.0,10905.0
2023,MANHATTAN,Utility Emergency - Gas,NonMedical Emergencies,10025,253,613269.0,10905.0
2023,MANHATTAN,Utility Emergency - Steam,NonMedical Emergencies,10025,40,613269.0,10905.0
2023,MANHATTAN,Utility Emergency - Water,NonMedical Emergencies,10025,206,613269.0,10905.0
2023,MANHATTAN,Vehicle Accident - Other,NonMedical Emergencies,10025,35,613269.0,10905.0
2023,MANHATTAN,Vehicle Accident - With Extrication,NonMedical Emergencies,10025,1,613269.0,10905.0
2023,MANHATTAN,Alarm System - Defective,NonMedical Emergencies,10026,26,302836.0,5966.0
2023,MANHATTAN,Alarm System - Testing,NonMedical Emergencies,10026,28,302836.0,5966.0
2023,MANHATTAN,Alarm System - Unnecessary,NonMedical Emergencies,10026,134,302836.0,5966.0
2023,MANHATTAN,Assist Civilian - Non-Medical,NonMedical Emergencies,10026,253,302836.0,5966.0
2023,MANHATTAN,Automobile Fire,NonStructural Fires,10026,5,302836.0,5966.0
2023,MANHATTAN,Brush Fire,NonStructural Fires,10026,4,302836.0,5966.0
2023,MANHATTAN,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,10026,44,302836.0,5966.0
2023,MANHATTAN,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,10026,9,302836.0,5966.0
2023,MANHATTAN,Carbon Monoxide - Code 4 - No Detector Activation,NonMedical Emergencies,10026,1,302836.0,5966.0
2023,MANHATTAN,Defective Oil Burner,NonMedical Emergencies,10026,11,302836.0,5966.0
2023,MANHATTAN,Demolition Debris or Rubbish Fire,NonStructural Fires,10026,33,302836.0,5966.0
2023,MANHATTAN,Downed Tree,NonMedical Emergencies,10026,1,302836.0,5966.0
2023,MANHATTAN,Elevator Emergency - Occupied,NonMedical Emergencies,10026,213,302836.0,5966.0
2023,MANHATTAN,Elevator Emergency - Unoccupied,NonMedical Emergencies,10026,130,302836.0,5966.0
2023,MANHATTAN,Manhole Fire - Other,NonStructural Fires,10026,2,302836.0,5966.0
2023,MANHATTAN,Manhole Fire - Seeping Smoke,NonStructural Fires,10026,2,302836.0,5966.0
2023,MANHATTAN,Medical - Assist Civilian,Medical Emergencies,10026,7,302836.0,5966.0
2023,MANHATTAN,Medical - Breathing / Ill or Sick,Medical Emergencies,10026,515,302836.0,5966.0
2023,MANHATTAN,Medical - EMS Link 10-91,Medical Emergencies,10026,693,302836.0,5966.0
2023,MANHATTAN,Medical MFA - EMS Link,Medical MFAs,10026,14,302836.0,5966.0
2023,MANHATTAN,Medical MFA - PD Link,Medical MFAs,10026,12,302836.0,5966.0
2023,MANHATTAN,Medical - No PT Contact EMS is Onscene,Medical Emergencies,10026,200,302836.0,5966.0
2023,MANHATTAN,Medical - PD Link 10-91,Medical Emergencies,10026,364,302836.0,5966.0
2023,MANHATTAN,Medical - Serious Life Threatening,Medical Emergencies,10026,37,302836.0,5966.0
2023,MANHATTAN,Medical - Victim Deceased,Medical Emergencies,10026,28,302836.0,5966.0
2023,MANHATTAN,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,10026,51,302836.0,5966.0
2023,MANHATTAN,Multiple Dwelling 'A' - Other fire,Structural Fires,10026,24,302836.0,5966.0
2023,MANHATTAN,Multiple Dwelling 'B' Fire,Structural Fires,10026,21,302836.0,5966.0
2023,MANHATTAN,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,10026,6,302836.0,5966.0
2023,MANHATTAN,Non-Medical MFA - ERS,NonMedical MFAs,10026,3,302836.0,5966.0
2023,MANHATTAN,Non-Medical MFA - Phone,NonMedical MFAs,10026,90,302836.0,5966.0
2023,MANHATTAN,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,10026,14,302836.0,5966.0
2023,MANHATTAN,Non-Medical MFA - Verbal,NonMedical MFAs,10026,1,302836.0,5966.0
2023,MANHATTAN,Odor - Other Smoke,NonMedical Emergencies,10026,23,302836.0,5966.0
2023,MANHATTAN,Odor - Other Than Smoke,NonMedical Emergencies,10026,132,302836.0,5966.0
2023,MANHATTAN,Other Commercial Building Fire,Structural Fires,10026,26,302836.0,5966.0
2023,MANHATTAN,Other Transportation Fire,NonStructural Fires,10026,2,302836.0,5966.0
2023,MANHATTAN,Private Dwelling Fire,Structural Fires,10026,1,302836.0,5966.0
2023,MANHATTAN,School Fire,Structural Fires,10026,2,302836.0,5966.0
2023,MANHATTAN,Sprinkler System - Malfunction,NonMedical Emergencies,10026,2,302836.0,5966.0
2023,MANHATTAN,Sprinkler System - Working on System,NonMedical Emergencies,10026,1,302836.0,5966.0
2023,MANHATTAN,Transit System Emergency,NonMedical Emergencies,10026,1,302836.0,5966.0
2023,MANHATTAN,Undefined Emergency,NonMedical Emergencies,10026,2,302836.0,5966.0
2023,MANHATTAN,Utility Emergency - Electric,NonMedical Emergencies,10026,37,302836.0,5966.0
2023,MANHATTAN,Utility Emergency - Gas,NonMedical Emergencies,10026,157,302836.0,5966.0
2023,MANHATTAN,Utility Emergency - Steam,NonMedical Emergencies,10026,13,302836.0,5966.0
2023,MANHATTAN,Utility Emergency - Water,NonMedical Emergencies,10026,169,302836.0,5966.0
2023,MANHATTAN,Vehicle Accident - Other,NonMedical Emergencies,10026,23,302836.0,5966.0
2023,MANHATTAN,Alarm System - Defective,NonMedical Emergencies,10027,29,898157.0,13148.0
2023,MANHATTAN,Alarm System - Testing,NonMedical Emergencies,10027,129,898157.0,13148.0
2023,MANHATTAN,Alarm System - Unnecessary,NonMedical Emergencies,10027,456,898157.0,13148.0
2023,MANHATTAN,Assist Civilian - Non-Medical,NonMedical Emergencies,10027,467,898157.0,13148.0
2023,MANHATTAN,Automobile Fire,NonStructural Fires,10027,9,898157.0,13148.0
2023,MANHATTAN,Brush Fire,NonStructural Fires,10027,1,898157.0,13148.0
2023,MANHATTAN,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,10027,100,898157.0,13148.0
2023,MANHATTAN,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,10027,17,898157.0,13148.0
2023,MANHATTAN,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,10027,4,898157.0,13148.0
2023,MANHATTAN,Carbon Monoxide - Code 4 - No Detector Activation,NonMedical Emergencies,10027,1,898157.0,13148.0
2023,MANHATTAN,Church Fire,Structural Fires,10027,2,898157.0,13148.0
2023,MANHATTAN,Defective Oil Burner,NonMedical Emergencies,10027,14,898157.0,13148.0
2023,MANHATTAN,Demolition Debris or Rubbish Fire,NonStructural Fires,10027,49,898157.0,13148.0
2023,MANHATTAN,Downed Tree,NonMedical Emergencies,10027,2,898157.0,13148.0
2023,MANHATTAN,Elevator Emergency - Occupied,NonMedical Emergencies,10027,471,898157.0,13148.0
2023,MANHATTAN,Elevator Emergency - Unoccupied,NonMedical Emergencies,10027,280,898157.0,13148.0
2023,MANHATTAN,Hospital Fire,Structural Fires,10027,1,898157.0,13148.0
2023,MANHATTAN,Manhole Fire - Other,NonStructural Fires,10027,1,898157.0,13148.0
2023,MANHATTAN,Manhole Fire - Seeping Smoke,NonStructural Fires,10027,4,898157.0,13148.0
2023,MANHATTAN,Maritime Emergency,NonMedical Emergencies,10027,1,898157.0,13148.0
2023,MANHATTAN,Medical - Assist Civilian,Medical Emergencies,10027,14,898157.0,13148.0
2023,MANHATTAN,Medical - Breathing / Ill or Sick,Medical Emergencies,10027,1014,898157.0,13148.0
2023,MANHATTAN,Medical - EMS Link 10-91,Medical Emergencies,10027,1796,898157.0,13148.0
2023,MANHATTAN,Medical MFA - EMS Link,Medical MFAs,10027,9,898157.0,13148.0
2023,MANHATTAN,Medical MFA - PD Link,Medical MFAs,10027,6,898157.0,13148.0
2023,MANHATTAN,Medical - No PT Contact EMS is Onscene,Medical Emergencies,10027,338,898157.0,13148.0
2023,MANHATTAN,Medical - PD Link 10-91,Medical Emergencies,10027,980,898157.0,13148.0
2023,MANHATTAN,Medical - Serious Life Threatening,Medical Emergencies,10027,45,898157.0,13148.0
2023,MANHATTAN,Medical - Victim Deceased,Medical Emergencies,10027,52,898157.0,13148.0
2023,MANHATTAN,Multiple Dwelling 'A' - Compactor fire,Structural Fires,10027,19,898157.0,13148.0
2023,MANHATTAN,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,10027,106,898157.0,13148.0
2023,MANHATTAN,Multiple Dwelling 'A' - Other fire,Structural Fires,10027,57,898157.0,13148.0
2023,MANHATTAN,Multiple Dwelling 'B' Fire,Structural Fires,10027,10,898157.0,13148.0
2023,MANHATTAN,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,10027,13,898157.0,13148.0
2023,MANHATTAN,Non-Medical MFA - ERS,NonMedical MFAs,10027,2,898157.0,13148.0
2023,MANHATTAN,Non-Medical MFA - Phone,NonMedical MFAs,10027,120,898157.0,13148.0
2023,MANHATTAN,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,10027,43,898157.0,13148.0
2023,MANHATTAN,Odor - Other Smoke,NonMedical Emergencies,10027,33,898157.0,13148.0
2023,MANHATTAN,Odor - Other Than Smoke,NonMedical Emergencies,10027,257,898157.0,13148.0
2023,MANHATTAN,Other Commercial Building Fire,Structural Fires,10027,35,898157.0,13148.0
2023,MANHATTAN,Other Transportation Fire,NonStructural Fires,10027,1,898157.0,13148.0
2023,MANHATTAN,Private Dwelling Fire,Structural Fires,10027,4,898157.0,13148.0
2023,MANHATTAN,Remove Civilian - Non-Fire,NonMedical Emergencies,10027,4,898157.0,13148.0
2023,MANHATTAN,School Fire,Structural Fires,10027,25,898157.0,13148.0
2023,MANHATTAN,Sprinkler System - Malfunction,NonMedical Emergencies,10027,14,898157.0,13148.0
2023,MANHATTAN,Sprinkler System - Working on System,NonMedical Emergencies,10027,3,898157.0,13148.0
2023,MANHATTAN,Store Fire,Structural Fires,10027,3,898157.0,13148.0
2023,MANHATTAN,Transit System - NonStructural,NonStructural Fires,10027,1,898157.0,13148.0
2023,MANHATTAN,Undefined Emergency,NonMedical Emergencies,10027,12,898157.0,13148.0
2023,MANHATTAN,Utility Emergency - Electric,NonMedical Emergencies,10027,85,898157.0,13148.0
2023,MANHATTAN,Utility Emergency - Gas,NonMedical Emergencies,10027,266,898157.0,13148.0
2023,MANHATTAN,Utility Emergency - Steam,NonMedical Emergencies,10027,34,898157.0,13148.0
2023,MANHATTAN,Utility Emergency - Undefined,NonMedical Emergencies,10027,1,898157.0,13148.0
2023,MANHATTAN,Utility Emergency - Water,NonMedical Emergencies,10027,349,898157.0,13148.0
2023,MANHATTAN,Vehicle Accident - Other,NonMedical Emergencies,10027,80,898157.0,13148.0
2023,MANHATTAN,Vehicle Accident - With Extrication,NonMedical Emergencies,10027,1,898157.0,13148.0
2023,MANHATTAN,Alarm System - Defective,NonMedical Emergencies,10028,26,2132327.0,12104.0
2023,MANHATTAN,Alarm System - Testing,NonMedical Emergencies,10028,72,2132327.0,12104.0
2023,MANHATTAN,Alarm System - Unnecessary,NonMedical Emergencies,10028,119,2132327.0,12104.0
2023,MANHATTAN,Assist Civilian - Non-Medical,NonMedical Emergencies,10028,138,2132327.0,12104.0
2023,MANHATTAN,Automobile Fire,NonStructural Fires,10028,1,2132327.0,12104.0
2023,MANHATTAN,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,10028,52,2132327.0,12104.0
2023,MANHATTAN,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,10028,4,2132327.0,12104.0
2023,MANHATTAN,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,10028,5,2132327.0,12104.0
2023,MANHATTAN,Church Fire,Structural Fires,10028,2,2132327.0,12104.0
2023,MANHATTAN,Defective Oil Burner,NonMedical Emergencies,10028,6,2132327.0,12104.0
2023,MANHATTAN,Demolition Debris or Rubbish Fire,NonStructural Fires,10028,19,2132327.0,12104.0
2023,MANHATTAN,Elevator Emergency - Occupied,NonMedical Emergencies,10028,73,2132327.0,12104.0
2023,MANHATTAN,Elevator Emergency - Unoccupied,NonMedical Emergencies,10028,22,2132327.0,12104.0
2023,MANHATTAN,Manhole Fire - Blown Cover,NonStructural Fires,10028,1,2132327.0,12104.0
2023,MANHATTAN,Manhole Fire - Other,NonStructural Fires,10028,6,2132327.0,12104.0
2023,MANHATTAN,Manhole Fire - Seeping Smoke,NonStructural Fires,10028,3,2132327.0,12104.0
2023,MANHATTAN,Medical - Assist Civilian,Medical Emergencies,10028,6,2132327.0,12104.0
2023,MANHATTAN,Medical - Breathing / Ill or Sick,Medical Emergencies,10028,156,2132327.0,12104.0
2023,MANHATTAN,Medical - EMS Link 10-91,Medical Emergencies,10028,529,2132327.0,12104.0
2023,MANHATTAN,Medical MFA - EMS Link,Medical MFAs,10028,3,2132327.0,12104.0
2023,MANHATTAN,Medical MFA - PD Link,Medical MFAs,10028,2,2132327.0,12104.0
2023,MANHATTAN,Medical - No PT Contact EMS is Onscene,Medical Emergencies,10028,174,2132327.0,12104.0
2023,MANHATTAN,Medical - PD Link 10-91,Medical Emergencies,10028,393,2132327.0,12104.0
2023,MANHATTAN,Medical - Serious Life Threatening,Medical Emergencies,10028,19,2132327.0,12104.0
2023,MANHATTAN,Medical - Victim Deceased,Medical Emergencies,10028,18,2132327.0,12104.0
2023,MANHATTAN,Multiple Dwelling 'A' - Compactor fire,Structural Fires,10028,2,2132327.0,12104.0
2023,MANHATTAN,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,10028,44,2132327.0,12104.0
2023,MANHATTAN,Multiple Dwelling 'A' - Other fire,Structural Fires,10028,13,2132327.0,12104.0
2023,MANHATTAN,Multiple Dwelling 'B' Fire,Structural Fires,10028,1,2132327.0,12104.0
2023,MANHATTAN,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,10028,6,2132327.0,12104.0
2023,MANHATTAN,Non-Medical MFA - Phone,NonMedical MFAs,10028,15,2132327.0,12104.0
2023,MANHATTAN,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,10028,15,2132327.0,12104.0
2023,MANHATTAN,Odor - Other Smoke,NonMedical Emergencies,10028,16,2132327.0,12104.0
2023,MANHATTAN,Odor - Other Than Smoke,NonMedical Emergencies,10028,87,2132327.0,12104.0
2023,MANHATTAN,Other Commercial Building Fire,Structural Fires,10028,17,2132327.0,12104.0
2023,MANHATTAN,Other Public Building Fire,Structural Fires,10028,2,2132327.0,12104.0
2023,MANHATTAN,Other Transportation Fire,NonStructural Fires,10028,2,2132327.0,12104.0
2023,MANHATTAN,Private Dwelling Fire,Structural Fires,10028,3,2132327.0,12104.0
2023,MANHATTAN,Remove Civilian - Non-Fire,NonMedical Emergencies,10028,6,2132327.0,12104.0
2023,MANHATTAN,Sprinkler System - Activated,NonMedical Emergencies,10028,1,2132327.0,12104.0
2023,MANHATTAN,Sprinkler System - Malfunction,NonMedical Emergencies,10028,1,2132327.0,12104.0
2023,MANHATTAN,Sprinkler System - Working on System,NonMedical Emergencies,10028,2,2132327.0,12104.0
2023,MANHATTAN,Undefined Emergency,NonMedical Emergencies,10028,3,2132327.0,12104.0
2023,MANHATTAN,Under Contruction / Vacant Fire,Structural Fires,10028,1,2132327.0,12104.0
2023,MANHATTAN,Utility Emergency - Electric,NonMedical Emergencies,10028,15,2132327.0,12104.0
2023,MANHATTAN,Utility Emergency - Gas,NonMedical Emergencies,10028,94,2132327.0,12104.0
2023,MANHATTAN,Utility Emergency - Steam,NonMedical Emergencies,10028,14,2132327.0,12104.0
2023,MANHATTAN,Utility Emergency - Water,NonMedical Emergencies,10028,26,2132327.0,12104.0
2023,MANHATTAN,Vehicle Accident - Other,NonMedical Emergencies,10028,46,2132327.0,12104.0
2023,MANHATTAN,Vehicle Accident - With Extrication,NonMedical Emergencies,10028,2,2132327.0,12104.0
2023,MANHATTAN,Alarm System - Defective,NonMedical Emergencies,10029,44,1088987.0,16643.0
2023,MANHATTAN,Alarm System - Testing,NonMedical Emergencies,10029,111,1088987.0,16643.0
2023,MANHATTAN,Alarm System - Unnecessary,NonMedical Emergencies,10029,343,1088987.0,16643.0
2023,MANHATTAN,Assist Civilian - Non-Medical,NonMedical Emergencies,10029,728,1088987.0,16643.0
2023,MANHATTAN,Automobile Fire,NonStructural Fires,10029,12,1088987.0,16643.0
2023,MANHATTAN,Brush Fire,NonStructural Fires,10029,6,1088987.0,16643.0
2023,MANHATTAN,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,10029,146,1088987.0,16643.0
2023,MANHATTAN,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,10029,24,1088987.0,16643.0
2023,MANHATTAN,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,10029,17,1088987.0,16643.0
2023,MANHATTAN,Church Fire,Structural Fires,10029,2,1088987.0,16643.0
2023,MANHATTAN,Defective Oil Burner,NonMedical Emergencies,10029,21,1088987.0,16643.0
2023,MANHATTAN,Demolition Debris or Rubbish Fire,NonStructural Fires,10029,69,1088987.0,16643.0
2023,MANHATTAN,Downed Tree,NonMedical Emergencies,10029,4,1088987.0,16643.0
2023,MANHATTAN,Elevator Emergency - Occupied,NonMedical Emergencies,10029,1023,1088987.0,16643.0
2023,MANHATTAN,Elevator Emergency - Unoccupied,NonMedical Emergencies,10029,449,1088987.0,16643.0
2023,MANHATTAN,Hospital Fire,Structural Fires,10029,8,1088987.0,16643.0
2023,MANHATTAN,Manhole Fire - Other,NonStructural Fires,10029,3,1088987.0,16643.0
2023,MANHATTAN,Manhole Fire - Seeping Smoke,NonStructural Fires,10029,1,1088987.0,16643.0
2023,MANHATTAN,Maritime Emergency,NonMedical Emergencies,10029,1,1088987.0,16643.0
2023,MANHATTAN,Medical - Assist Civilian,Medical Emergencies,10029,16,1088987.0,16643.0
2023,MANHATTAN,Medical - Breathing / Ill or Sick,Medical Emergencies,10029,1276,1088987.0,16643.0
2023,MANHATTAN,Medical - EMS Link 10-91,Medical Emergencies,10029,1817,1088987.0,16643.0
2023,MANHATTAN,Medical MFA - EMS Link,Medical MFAs,10029,26,1088987.0,16643.0
2023,MANHATTAN,Medical MFA - PD Link,Medical MFAs,10029,24,1088987.0,16643.0
